mntiadd,mntiadmin,mntiadminnum,mntidetails,mntihigh,mntilistno,mntiname,mntinfdt,mntisname,mntisummary,mntitop,admin_primary,admin_secondary,height_category,details_length,has_rock,has_water,gradient,암반구간비율,course_distance_km,누적상승고도,peakfit_score,weather_status,tour_demand_score,transport_score
강원특별자치도 원주시 신림면 구학리,원주시청,033-742-2111,"구학산은 충북 제천시 백운면, 봉양면과 강원도 원주시 신림면의 경계를 이루는 산이다. 남쪽 끝머리에 자리한 남대봉(1,187m)에서 서남쪽 백운산(1,087m)으로 뻗어 내리던 능선이 백운산 정상을 약 2km 남겨둔 981m 봉에서 동남쪽으로 뻗어 내린 능선이 구력재를 지나 첫 번째로 높이 솟아 있는 산이다. 구학산을 일으킨 능선은 남쪽으로 흘러내리며 주론산을 빚어 놓은 뒤, 남쪽으로 이어지다 박달재에서 맥을 낮추어 박달재를 이루고, 다시 고도를 높이며 시랑산(691), 면위산(780), 마미산(601)을 빚어 놓고 그 여맥을 충주호에 가라앉힌다. 산 이름에는 유래가 있듯이, 구학산에는 옛날 이 산에서 살던 아홉 마리의 학이 사방으로 날아가 아홉 군데의 '학'자가 들어가는 지명이 생겨났다는 전설이 전해 내려오고 있다. 구학산에서 살던 아홉 마리의 학이, 신림 방면의 황학동, 상학동, 선학동과 봉양 방면의 학산리와 구학리, 백운면 방면의 방학리와 운학리, 송학면의 송학산과 충북 영동의 황학산으로 한 마리씩 날아가 마을 이름이 생겨났다고 한다. 구학산은 부드러운 능선으로 이어져 적설기 등산지로 좋고, 때 묻지 않은 오지 농촌의 순박한 풍경을 볼 수 있어 더욱 좋다. 구학산은 산 전체가 육산으로 울창한 수림으로 덮여 있으나 정상은 바위로 돌출되어 있어 전망이 좋은 편이다. 북으로는 백운산이 가깝게 보이고, 동으로는 감악산, 석기암산, 용두산과 제천시가 아스라이 보인다. 남으로는 주론산과 시랑산 사이로 박달재 고갯길이 보이고, 서쪽으로는 촉새봉(십자봉)과 삼봉산이 한눈에 들어온다.",982.9,421300401,구학산,20201201, , , ,강원특별자치도,원주시,중급(600~1000m),783,True,True,12.497411590474082,29.39824092214541,9.69414796050047,751.5307156283397,45.6,흐림(보통),96.0,83.3
충청북도 제천시 백운면 방학리,제천시청,043-641-5114,"제천시 백운면과 봉양읍, 그리고 원주시 신림면의 경계에 위치한다. 치악산 국립공원의 남대봉 (1,187m)에서 서남쪽으로 뻗어 내린 능선이 백운산(1,087m)을 앞두고 그 방향을 남쪽으로 뒤틀어 구력 재를 지나와 다시 솟아오른 산이다. 이 능선은 구학산에서 멈추지 않고 남쪽으로 다시 내달려 주론산과(903m) 이어지고 파랑재, 박달재를 지나 시랑산(691m), 면위산(780m), 마미산(601m)으로 이어지더니 끝자락은 청풍호에서 매듭이 지어진다. 산 전체가 육산으로 울창한 수림으로 뒤덮여 있지만, 정상부는 서쪽으로 툭 튀어나온 바위로 되어 있어 백운면 조망이 좋다.",982.9,431500601,구학산,20201201, , , ,충청북도,제천시,중급(600~1000m),321,True,True,10.714241725637216,11.878014315788368,4.765757060379302,864.5429537721379,34.2,흐림(보통),83.4,44.7
전라남도 신안군 압해읍 동서리,신안군청,061-271-1004,( - ),59.2,469100301,구항산,20201201, , , ,전라남도,신안군,입문(0~300m),5,False,False,22.371982563789206,6.726021182251262,1.8314661068867486,51.95531935697899,18.8,맑음(안전),74.6,46.4
경상남도 창녕군 창녕읍 퇴천리,창녕군청,055-530-1000,"구현산(九峴山)은 계성면 옥천리에서 창녕읍 방향으로 높이 솟은 산으로서, 그 줄기가 북쪽의 화왕산에 닿아 있다. 산세는 평탄한 능선길을 포함하고 있어 험하지는 않고 다만, 마지막 정상에 오르기 몇백 미터가 가파른 바위로 이루어져 있어 힘든 점이 있다. 이 산에는 자연산 송이가 많이 채취되는 지역인지라, 송이 채취 목적으로 다닌 작은 오솔길이 군데군데 보인다. 산의 시점은 퇴천 마을과 담안마을, 삼성암, 옥천 저수지 둑의 네 군데에서 잡을 수 있다. 주로 비들재 임도 구간을 통한 산행이 이루어지며 비교적 평탄한 능선길이 계속 이어져 편히 오를 수 있다. 산행의 마지막에 바위 구간이 제법 힘들지만, 정상아래 50m 지점에 있는 용머리 바위에 서서 바라보는 주변 경관이 훌륭하여 산행의 피곤함을 잠시나마 잊게 해준다.",579.0,487400501,구현산,20201201, , , ,경상남도,창녕군,초급(300~600m),402,True,False,9.471916770389052,18.875004386091423,1.76312422281442,442.96865360629033,24.9,맑음(안전),78.9,69.6
전라북도 고창군 고수면 두평리,고창군청,063-564-2121,( - ),,457900301,구황산,20201201, , , ,전라북도,고창군,,5,False,False,24.264450788812226,8.681422543775053,4.797887459548391,,0.0,흐림(보통),41.8,49.6
전라남도 보성군 문덕면 귀산리,보성군청,061-852-2181,( - ),526.2,467800301,국기봉,20201201, , , ,전라남도,보성군,초급(300~600m),5,False,False,5.243089493796327,1.771497894473859,2.8602119599371494,473.17563355901154,20.4,맑음(안전),77.1,98.7
경기도 가평군 북면 적목리,가평군청,031-580-2114,"경기도 가평군 북면과 포천군 이동면의 경계를 이루며 넓게 펼쳐져 있는 국망봉은 경기도 내에서 화악산(1,168m) 명지산(1,267m)에 이어 세 번째로 높은 산이다. 바위봉우리가 거의 없는 육산(肉山)으로 코스는 험하지 않으나 산이 높아 산행이 쉽지 않은 산이다.
 겨울철에는 적설량이 많아 겨울철 산행지로 적합하다. 특히 물이 맑아 산기슭에 생수 공장이 들어 서 있다. 능선에 진달래가 많아, 봄이면 만발하여 산이 붉어지므로 진달래 동산으로 불리기도 한다.
 봉우리의 이름은 후고구려를 세운 궁예가 말년에 도망 다니다 이 산에 이르러 잃어버린 나라를 망연히 바라보았다는 데서 연유한다. 이 산은 규암석 바위에서 흘러내리는 물이 깨끗하여 이물로 빚은 이동막걸리가 유명하다. 국망봉은 그 높이에 비해 산세는 비교적 단순하다. 제일 큰 계곡인 광산골에는 장암 저수지가 있어서 국망봉 산 그림자를 비추는데, 여름에는 신록의 자태로 가을에는, 단풍이 물든 홍상의 자태를 비춘다.
 포천 최고봉 중 하나로 손꼽히는 국망봉은 수려한 경관을 자랑한다. 장암 저수지 주변을 끼고 산책로를 걸으며 맛보는 석양의 눈부신 자태는 감탄을 자아내기에 충분하다.",,418200901,국망봉,20201201, , , ,경기도,가평군,,587,True,True,24.39757653415278,23.85251904452329,1.6984928187895802,,0.0,맑음(안전),70.6,49.5
경상북도 안동시 도산면 운곡리,안동시청,054-856-5701,"국망봉은 녹전면과 도산면 경계에 있는 산이며 북으로 용두산 동으로 건지산, 남서쪽은 박달산이 있으며 퇴계 선생의 조부이신 이계양공이 단종을 애도했던 장소로 유명한 곳이다. 산행은 국망봉과 용두산을 각각 오를 수도 있고 두산을 동시에 오르는 것도 좋을 것이다. 가족과 함께 가벼운 마음으로 용수사에 들렀다가 용두산 등산 후 온혜 온천으로 피로를 푸는 것도 좋은 산행코스이다. 산의 전설에 따르면 퇴계 선생이 이 산 정상에서 한양을 한눈에 볼 수 있었고, 축지법으로 왕래하면서 국사를 논의하였으며 퇴계 선생이 낙행하여 있을 때 간신들이 명종의 어수에 사약을 놓은 것을 알고 축지법으로 그곳에 당도하여 어상을 물리게 하고 명종을 구했다고 전하면서 정상에는 국망봉 단비가 있는데 단비는 문중에서 이계양공이 나라를 걱정하는 마음으로 국망봉 정상에 단을 쌓고 매년 10월 24일이면 단에 올라가 30년 동안 절을 하였다고 한다.",480.6,471700501,국망봉,20201201, , , ,경상북도,안동시,초급(300~600m),458,False,False,5.863198239011522,8.381152896481103,7.927815718576503,417.62903394623265,25.8,맑음(안전),72.7,69.2
충청북도 충주시 노은면 가신리,충주시청,043-850-5114,충주시 앙성면에 있는 국망산의 옛 이름은 금방산이었다. 국망산으로 불리게 된 세월은 그리 길지 않다. 임오군란 당시 명성황후가 이곳으로 피난을 오게 됐다. 피난을 와서 한양 소식이 궁금한 황후는 매일 이 산마루에 올라가 한양을 바라보며 초조해 했다는데서 국망산이라 불리게 된 것이다. 당시 황후는 충주 목사인 민옹식의 집으로 피난을 가기로 하였으나 피난지가 알려지면 신변이 위험할 것 같아 이곳으로 피한 것이다. 황후가 피신한 집은 가난한 초가집이었는데 그 집에는 이도령이라는 총각이 홀어머니를 모시고 나무장사를 하면서 살고 있었다.,,431300201,국망산,20201201, , , ,충청북도,충주시,,298,False,False,22.822862273961423,9.446142194740233,5.397445575496071,,0.0,맑음(안전),61.6,61.8
경상북도 영덕군 지품면 삼화리,영덕군청,054-730-6114,( - ),516.0,477700301,국사당산,20201201, , , ,경상북도,영덕군,초급(300~600m),5,False,False,15.554022181725998,6.832480282896459,3.9585805617675636,420.7156875621204,26.6,맑음(안전),44.9,78.4
인천광역시 중구 무의동 ,중구청,032-760-7114,( - ),,281100501,국사봉,20201201, , , ,인천광역시,중구,,5,False,False,24.859295922386007,4.971747640084273,9.150707055640087,,0.0,비/눈(위험),51.6,47.7
충청남도 공주시 사곡면 유룡리,공주시청,1899-0088,( - ),592.3,441504801,국사봉,20201201, , , ,충청남도,공주시,초급(300~600m),5,False,False,6.475931294707977,6.178472402012138,2.4871811617044677,425.85397879589493,21.7,흐림(보통),97.0,65.8
충청북도 옥천군 군서면 사양리,옥천군청,043-730-3114,( - ),319.1,437300201,국사봉,20201201, , , ,충청북도,옥천군,초급(300~600m),5,False,False,16.077085688026415,8.689049844787181,9.625310046120214,287.11932649996464,32.0,맑음(안전),64.5,56.5
충청북도 보은군 회인면 송평리,보은군청,043-540-3000,( - ),550.8,437202701,국사봉,20201201, , , ,충청북도,보은군,초급(300~600m),5,False,False,24.38605071238198,5.706097466388297,4.168717097707499,421.5425797167583,27.4,맑음(안전),68.0,93.3
충청북도 보은군 내북면 도원리,보은군청,043-540-3000,( - ),589.1,437201901,국사봉,20201201, , , ,충청북도,보은군,초급(300~600m),5,False,False,15.461956883402976,0.3038705969683686,9.05143121462379,500.5210285175951,31.3,맑음(안전),43.2,42.4
전라북도 완주군 구이면 안덕리,완주군청,063-290-2114,( - ),535.3,457100301,국사봉,20201201, , , ,전라북도,완주군,초급(300~600m),5,False,False,17.58797276270525,9.309486955069778,6.625014450075423,461.07156057705095,29.2,맑음(안전),42.3,94.8
충청남도 청양군 운곡면 신대리,청양군청,041-940-2114,( - ),488.5,447900201,국사봉,20201201, , , ,충청남도,청양군,초급(300~600m),5,False,False,18.914973779692343,6.895267510315612,8.527012557802642,425.7788735774063,30.1,맑음(안전),83.0,90.0
충청남도 공주시 반포면 마암리,공주시청,1899-0088,( - ),392.1,441500801,국사봉,20201201, , , ,충청남도,공주시,초급(300~600m),5,False,False,14.090821295355465,6.765133857772465,9.864111887288946,352.70401108227713,31.0,흐림(보통),72.3,57.9
충청북도 보은군 회남면 금곡리,보은군청,043-540-3000,( - ),,437200601,국사봉,20201201, , , ,충청북도,보은군,,5,False,False,17.55116160168127,2.1567515239771717,3.9514462214593387,,0.0,흐림(보통),70.5,87.4
충청북도 제천시 청풍면 장선리,제천시청,043-641-5114,( - ),631.4,431504401,국사봉,20201201, , , ,충청북도,제천시,중급(600~1000m),5,False,False,16.686286238462003,6.5888547023265716,9.66965162596454,447.07550241584283,35.0,맑음(안전),54.6,41.9
전라북도 김제시 진봉면 고사리,김제시청,063-540-3114 ,( - ),61.3,452100101,국사봉,20201201, , , ,전라북도,김제시,입문(0~300m),5,False,False,23.02316020981978,3.938644056541585,4.810596106670573,47.95120801061363,21.6,맑음(안전),84.7,98.0
충청남도 천안시 동남구 동면 장송리,천안시청,1577-3900,"충청남도 천안시 동면과 충청북도 문백면의 경계에 걸쳐 있는 산으로 높이는 368m이다. 천안시 동면 장송2리가 산행 들머리가 되며, 마을입구에서 보면 마을뒤편으로 우뚝 솟은 봉우리가 국사봉이고 정상까지 약 1시간정도가 소요되며 원점회귀 산행이 가능하다. 산세는 그리 험한편은 아니나 가끔 마을주민들만 산행할뿐 현재 일반산객은 드문 실정이다. ",,441304101,국사봉,20201201, , , ,충청남도,천안시,,191,False,False,5.908927606829158,6.512329770414921,4.776851190263839,,0.0,맑음(안전),50.1,71.6
충청북도 청주시 상당구 남일면 신송리,청주시 상당구청,043-201-5114,"국사봉은 남일면 가산리와 화당리, 신송리 사이에 있는 낮은 산으로 서북쪽으로 넓은 들이 청주까지 이어지고, 청주시의 도시 전경이 한눈에 들어온다. 산이 낮고 완만하여 마을 등산로로 이용되며 구간 내 체육시설도 간간이 설치되어 있어 주위 사람들이 많이 이용하고 있다.",282.2,431100601,국사봉,20201201, , , ,충청북도,청주시,입문(0~300m),148,False,False,10.619263791844606,1.0659303030799072,4.393290386163298,198.80571718430636,17.1,맑음(안전),51.4,58.2
충청북도 청주시 흥덕구 옥산면 국사리,청주시 흥덕구청,043-201-7114,( - ),,431105001,국사봉,20201201, , , ,충청북도,청주시,,5,False,False,24.008229681531176,6.5784530460303605,6.101964662454474,,0.0,맑음(안전),67.6,61.8
강원특별자치도 횡성군 갑천면 구방리,횡성군청,033-340-2114,( - ),497.2,427300301,국사봉,20201201, , , ,강원특별자치도,횡성군,초급(300~600m),5,False,False,22.805275677818326,9.994137257706665,2.8102328670171404,425.9749316869215,26.4,맑음(안전),57.2,44.0
강원특별자치도 속초시 장사동 ,속초시청,033-633-3171,( - ),,422100101,국사봉,20201201, , , ,강원특별자치도,속초시,,5,False,False,14.11313505571426,0.4821203886055603,6.206547625543095,,0.0,흐림(보통),54.8,99.4
강원특별자치도 춘천시 퇴계동 ,춘천시청,033-253-3700,"춘천시 퇴계동에 소재하고 있는 해발 203m 높이의 산이다. 서쪽으로는 춘천골프장이 자리 잡고 있으며 동쪽과 북쪽으로는 춘천시가지가 자리 잡고 있다. 서울에서 춘천 들어오다가 보면 시가지 진입 전에 우측에 나지막한 산이 보이는데 그것이 국사봉이다. 좌측으로는 드름산과 향로봉이 보인다.
.",203.9,421100601,국사봉,20201201, , , ,강원특별자치도,춘천시,입문(0~300m),163,False,False,17.402651956030734,9.771741842213173,6.104490905485034,155.48508639999824,25.1,맑음(안전),78.7,42.4
경기도 광주시 남종면 금사리,광주시청,031-760-2000,"국사봉은 퇴촌면 도수리와 남종면 금사리에 있으나, 국사봉 등산로의 대부분은 퇴촌면 도수리 쪽에 편입되어 있으며, 등산로는 동서로 길게 늘어졌고 능선의 동쪽으로는 해협산(海峽山)이 자리 잡고 있다. 주 등산로 들머리는 퇴촌 시내에서 북쪽의 남종면 분원리 방면으로 진행하다 오리교를 지나 퇴촌, 남종 보건소 못미처서 우측으로 진입하여 국사봉을 지나 동쪽으로 이어진 능선(좌측은 금사리, 우측은 도수리로 능선이 남종면과 최촌면의 경계)따라 진행하다 광수중학교 방향의 이정표가 있는 삼거리에서 우측으로 광수중학교 방향으로 하산하며, 또한 삼거리에서 직진하면 해협산, 정암산으로 등산로가 연결되어 있다. 국사봉 정상에서 면 남동쪽 바로 아래엔 퇴촌 시내가 멀리는 앵자봉이 보이고 서북쪽엔 팔당호와 용마산, 검단산 등이 조망된다.",207.3,416100401,국사봉,20201201, , , ,경기도,광주시,입문(0~300m),402,False,False,10.547623659622653,4.069079607228706,7.976165407141395,172.23901954772816,24.0,맑음(안전),79.1,79.3
경기도 파주시 적성면 자장리,파주시청,031-940-4114,( - ),150.0,414800301,국사봉,20201201, , , ,경기도,파주시,입문(0~300m),5,False,False,8.762423194475225,8.707534503372592,8.586024676469478,111.96054540926431,21.3,비/눈(위험),89.5,66.6
경기도 고양시 덕양구 성사동 ,고양시 덕양구청,031-909-9000,( - ),,412800201,국사봉,20201201, , , ,경기도,고양시,,5,False,False,14.273968098799642,7.823854840582735,5.2437514776556045,,0.0,맑음(안전),65.1,96.9
